Date,Tweets,Trending,Retweets,Favs,Comments
2018-07-05,...on Monday assume duties as the acting Administrator of the EPA. I have no doubt that Andy will continue on with our great and lasting EPA agenda. We have made tremendous progress and the future of the EPA is very bright!,,9100.0,45000.0,11000.0
2018-07-05,I have accepted the resignation of Scott Pruitt as the Administrator of the Environmental Protection Agency. Within the Agency Scott has done an outstanding job and I will always be thankful to him for this. The Senate confirmed Deputy at EPA Andrew Wheeler will...,,14000.0,64000.0,22000.0
2018-07-05,Congress - FIX OUR INSANE IMMIGRATION LAWS NOW!,,25000.0,111000.0,24000.0
2018-07-05,.....Country being forced to endure a long and costly trial. Tell the people “OUT” and they must leave just as they would if they were standing on your front lawn. Hiring thousands of “judges” does not work and is not acceptable - only Country in the World that does this!,,19000.0,83000.0,18000.0
2018-07-05,Congress must pass smart fast and reasonable Immigration Laws now. Law Enforcement at the Border is doing a great job but the laws they are forced to work with are insane. When people with or without children enter our Country they must be told to leave without our........,,19000.0,81000.0,9300.0
2018-07-05,Happy Birthday America!,,32000.0,180000.0,14000.0
2018-07-06,Just won lawsuit filed by the DNC and a bunch of Democrat crazies trying to claim the Trump Campaign (and others) colluded with Russia. They haven’t figured out that this was an excuse for them losing the election!,,33000.0,146000.0,35000.0
2018-07-06,JOBS JOBS JOBS!,,21000.0,88000.0,15000.0
2018-07-06,Thanks to REPUBLICAN LEADERSHIP America is WINNING AGAIN - and America is being RESPECTED again all over the world. Because we are finally putting AMERICA FIRST!,,23000.0,116000.0,44000.0
2018-07-06,Every day the brave men and women of ICE are liberating communities from savage gangs like MS-13. We will NOT stand for these vile Democrat smears in law enforcement. We will always stand proudly with the BRAVE HEROES of ICE and BORDER PATROL!,,25000.0,114000.0,17000.0
2018-07-06,A vote for Democrats in November is a vote to let MS-13 run wild in our communities to let drugs pour into our cities and to take jobs and benefits away from hardworking Americans. Democrats want anarchy amnesty and chaos - Republicans want LAW ORDER and JUSTICE!,,32000.0,127000.0,38000.0
2018-07-06,It was my great honor to join proud hardworking American Patriots in Montana tonight. I love you - thank you! ,,13000.0,64000.0,10000.0
2018-07-07,The Rigged Witch Hunt originally headed by FBI lover boy Peter S (for one year) & now 13 Angry Democrats should look into the missing DNC Server Crooked Hillary’s illegally deleted Emails the Pakistani Fraudster Uranium One Podesta & so much more. It’s a Democrat Con Job!,,34000.0,126000.0,48000.0
2018-07-07,Public opinion has turned strongly against the Rigged Witch Hunt and the “Special” Counsel because the public understands that there was no  Collusion with Russia (so ridiculous) that the two FBI lovers were a fraud against our Nation & that the only Collusion was with the Dems!,,27000.0,113000.0,42000.0
2018-07-07,Big decision will soon be made on our next Justice of the Supreme Court!,,17000.0,100000.0,17000.0
2018-07-07,Twitter is getting rid of fake accounts at a record pace. Will that include the Failing New York Times and propaganda machine for Amazon the Washington Post who constantly quote anonymous sources that in my opinion don’t exist - They will both be out of business in 7 years!,,28000.0,122000.0,47000.0
2018-07-08,"""They just didnt get it but they do now!""",,114000.0,318000.0,47000.0
2018-07-08,Looking forward to announcing my final decision on the United States Supreme Court Justice at 900pmE tomorrow night at the  . An exceptional person will be chosen!,WhiteHouse,20000.0,104000.0,17000.0
2018-07-08,Iranian Harassment of U.S. Warshipsnn2015 22n2016 36n2017 14n2018 0nnSource ,USNavy,37000.0,152000.0,15000.0
2018-07-08,The U.S. is working very closely with the Government of Thailand to help get all of the children out of the cave and to safety. Very brave and talented people!,,35000.0,137000.0,26000.0
2018-07-09,HAPPY 100TH BIRTHDAY to our amazing current and former Army Warrant Officers. Thank you for your century of service as the indispensable guardians of our great  ’s technology! ,,13000.0,64000.0,4500.0
2018-07-09,Pfizer & others should be ashamed that they have raised drug prices for no reason. They are merely taking advantage of the poor & others unable to defend themselves while at the same time giving bargain basement prices to other countries in Europe & elsewhere. We will respond!,,27000.0,109000.0,18000.0
2018-07-09,The failing NY Times Fake News story today about breast feeding must be called out. The U.S. strongly supports breast feeding but we don’t believe women should be denied access to formula. Many women need this option because of malnutrition and poverty.,,22000.0,96000.0,16000.0
2018-07-09,I have confidence that Kim Jong Un will honor the contract we signed & even more importantly our handshake. We agreed to the denuclearization of North Korea. China on the other hand may be exerting negative pressure on a deal because of our posture on Chinese Trade-Hope Not!,,19000.0,90000.0,28000.0
2018-07-09,I have long heard that the most important decision a U.S. President can make is the selection of a Supreme Court Justice - Will be announced tonight at 900 P.M.,,20000.0,112000.0,17000.0
2018-07-09,...Europe far more than it does the U.S. By some accounts the U.S. is paying for 90% of NATO with many countries nowhere close to their 2% commitment. On top of this the European Union has a Trade Surplus of $151 Million with the U.S. with big Trade Barriers on U.S. goods. NO!,,15000.0,69000.0,9000.0
2018-07-09,The United States is spending far more on NATO than any other Country. This is not fair nor is it acceptable. While these countries have been increasing their contributions since I took office they must do much more. Germany is at 1% the U.S. is at 4% and NATO benefits.......,,17000.0,71000.0,9900.0
2018-07-10,Just talked with Pfizer CEO and   on our drug pricing blueprint. Pfizer is rolling back price hikes so American patients don’t pay more. We applaud Pfizer for this decision and hope other companies do the same. Great news for the American people!,SecAzar,24000.0,105000.0,13000.0
2018-07-10,The European Union makes it impossible for our farmers and workers and companies to do business in Europe (U.S. has a $151 Billion trade deficit) and then they want us to happily defend them through NATO and nicely pay for it. Just doesn’t work!,,23000.0,96000.0,16000.0
2018-07-10,A recent Emerson College ePoll said that most Americans especially Hispanics feel that they are better off under President Trump than they were under President Obama.,,21000.0,103000.0,23000.0
2018-07-10,Many countries in NATO which we are expected to defend are not only short of their current commitment of 2% (which is low) but are also delinquent for many years in payments that have not been made. Will they reimburse the U.S.?,,17000.0,75000.0,17000.0
2018-07-10,Informing the Republican Senators of my nomination of Judge Brett Kavanaugh. ,,9000.0,49000.0,6300.0
2018-07-10,I am on Air Force One flying to NATO and hear reports that the FBI lovers Peter Strzok and Lisa Page are getting cold feet on testifying about  the Rigged Witch Hunt headed by 13 Angry Democrats and people that worked for Obama for 8 years. Total disgrace!,,24000.0,104000.0,23000.0
2018-07-10,On behalf of the United States congratulations to the Thai Navy SEALs and all on the successful rescue of the 12 boys and their coach from the treacherous cave in Thailand. Such a beautiful moment - all freed great job!,,39000.0,181000.0,10000.0
2018-07-10,Thank you to all of my great supporters really big progress being made. Other countries wanting to fix crazy trade deals. Economy is ROARING. Supreme Court pick getting GREAT REVIEWS. New Poll says Trump at over 90% is the most popular Republican in history of the Party. Wow!,,25000.0,121000.0,24000.0
2018-07-10,NATO countries must pay MORE the United States must pay LESS. Very Unfair!,,13000.0,67000.0,8000.0
2018-07-10,Getting ready to leave for Europe. First meeting - NATO. The U.S. is spending many times more than any other country in order to protect them. Not fair to the U.S. taxpayer. On top of that we lose $151 Billion on Trade with the European Union. Charge us big Tariffs (& Barriers)!,,15000.0,69000.0,10000.0
2018-07-10,Tonight it was my honor and privilege to nominate Judge Brett Kavanaugh to the United States Supreme Court. ,,15000.0,78000.0,8200.0
2018-07-11,Billions of additional dollars are being spent by NATO countries since my visit last year at my request but it isn’t nearly enough. U.S. spends too much. Europe’s borders are BAD! Pipeline dollars to Russia are not acceptable!,,18000.0,80000.0,16000.0
2018-07-11,How can the Rigged Witch Hunt proceed when it was started influenced and worked on for an extended period of time by former FBI Agent/Lover Peter Strzok? Read his hate filled and totally biased Emails and the answer is clear!,,20000.0,85000.0,21000.0
